datetime,power_flex_kw,power_inflex_kw
2020-04-01 00:00:00,0.0,52.65637969614897
2020-04-01 00:15:00,0.0,53.19718994548097
2020-04-01 00:30:00,0.0,55.36599984504565
2020-04-01 00:45:00,0.0,53.33530313076389
2020-04-01 01:00:00,0.0,54.891980424725375
2020-04-01 01:15:00,0.0,51.50655547487105
2020-04-01 01:30:00,0.0,52.491153329547956
2020-04-01 01:45:00,0.0,54.79503721848085
2020-04-01 02:00:00,0.0,55.03395405899599
2020-04-01 02:15:00,0.0,52.158928570209284
2020-04-01 02:30:00,0.0,54.240367032078275
2020-04-01 02:45:00,0.0,53.224049847692214
2020-04-01 03:00:00,0.0,54.64104266372955
2020-04-01 03:15:00,0.0,56.10780917775525
2020-04-01 03:30:00,0.0,56.00526643562174
2020-04-01 03:45:00,0.0,53.16074406046834
2020-04-01 04:00:00,0.0,54.787983738307325
2020-04-01 04:15:00,0.0,54.1510938124566
2020-04-01 04:30:00,0.0,53.773378629869214
2020-04-01 04:45:00,0.0,52.87668602434762
2020-04-01 05:00:00,0.0,52.488468198649855
2020-04-01 05:15:00,5.378426437876939,79.33377559710232
2020-04-01 05:30:00,5.483684881983247,80.4368825367402
2020-04-01 05:45:00,5.678190480213847,81.56929213154346
2020-04-01 06:00:00,5.774634262772994,60.23214252629456
2020-04-01 06:15:00,21.732145148883877,119.91484311679571
2020-04-01 06:30:00,20.293170363247288,124.12917075580658
2020-04-01 06:45:00,20.799316518038687,122.3874335194089
2020-04-01 07:00:00,21.116051965668007,114.98063098819294
2020-04-01 07:15:00,27.072244207332382,257.33774369318405
2020-04-01 07:30:00,28.604356099430564,261.7764487074813
2020-04-01 07:45:00,27.06720684309776,273.81132651948815
2020-04-01 08:00:00,29.587540120299842,273.64339271810275
2020-04-01 08:15:00,27.6245917003319,242.52859046436558
2020-04-01 08:30:00,25.691615465232452,231.4245092095594
2020-04-01 08:45:00,28.72918358981731,252.50605254939484
2020-04-01 09:00:00,31.144870743283697,234.54023799863705
2020-04-01 09:15:00,33.835477911138824,241.59356785578208
2020-04-01 09:30:00,36.14820491483544,235.05542708360372
2020-04-01 09:45:00,37.411766188757056,246.607130605852
2020-04-01 10:00:00,39.336277215779525,231.12754622834726
2020-04-01 10:15:00,42.61821312040177,223.67593651006783
2020-04-01 10:30:00,56.03984340411629,247.00982428943576
2020-04-01 10:45:00,66.36712029768816,240.61242560402292
2020-04-01 11:00:00,75.49925348994921,236.09586475212888
2020-04-01 11:15:00,66.52462212740599,235.05236211886623
2020-04-01 11:30:00,65.77932853713243,246.36716255984976
2020-04-01 11:45:00,69.49956017332326,238.46899924260612
2020-04-01 12:00:00,71.30103546951136,245.77133642339209
2020-04-01 12:15:00,78.59315452279594,248.25356884196512
2020-04-01 12:30:00,81.05620106584222,245.21815775765162
2020-04-01 12:45:00,83.19107005264152,236.09916229105082
2020-04-01 13:00:00,91.99237565664616,235.4201501774078
2020-04-01 13:15:00,88.01788601753674,249.1604602129769
2020-04-01 13:30:00,90.28464915520873,235.2408692251202
2020-04-01 13:45:00,91.81010687628903,224.60782305202846
2020-04-01 14:00:00,90.3263708084741,234.10561285920403
2020-04-01 14:15:00,95.75846335901475,224.98976226855834
2020-04-01 14:30:00,99.59840692361657,225.47093014116317
2020-04-01 14:45:00,100.64425228418195,227.09405576862957
2020-04-01 15:00:00,96.53430701423405,244.1943579130763
2020-04-01 15:15:00,91.99731882368769,255.9127594823135
2020-04-01 15:30:00,104.87780140992616,252.15535946695775
2020-04-01 15:45:00,101.28381352092293,249.24569023507996
2020-04-01 16:00:00,109.27737144234167,257.86064106026
2020-04-01 16:15:00,66.39336072372029,181.02577342136215
2020-04-01 16:30:00,56.94124805966802,176.2568451615985
2020-04-01 16:45:00,56.76512338784237,174.33269167907224
2020-04-01 17:00:00,50.72430498197261,177.161260958146
2020-04-01 17:15:00,33.74748454372069,91.14104995455835
2020-04-01 17:30:00,29.886105768667612,88.63222316947298
2020-04-01 17:45:00,24.095974440010707,91.59781387367482
2020-04-01 18:00:00,22.547465811270545,91.91920217483819
2020-04-01 18:15:00,15.036438798689776,85.99190421692643
2020-04-01 18:30:00,10.047850727938718,97.60754738797577
2020-04-01 18:45:00,8.439934857140383,95.68464338232071
2020-04-01 19:00:00,8.399855315739323,100.73634565603727
2020-04-01 19:15:00,7.319381879195924,90.73727565961438
2020-04-01 19:30:00,7.343206502187669,88.4287750081334
2020-04-01 19:45:00,7.190898197455121,85.4978555288614
2020-04-01 20:00:00,7.327530838541768,89.3238909098188
2020-04-01 20:15:00,6.894700535294586,82.07487889446881
2020-04-01 20:30:00,6.518021923323132,84.46582493337729
2020-04-01 20:45:00,6.696969080523849,82.59580260192602
2020-04-01 21:00:00,5.918507816709049,85.24444713075893
2020-04-01 21:15:00,0.0,73.07234574598118
2020-04-01 21:30:00,0.0,73.45787139012445
2020-04-01 21:45:00,0.0,75.00064827945326
2020-04-01 22:00:00,0.0,74.77590223748311
2020-04-01 22:15:00,0.0,66.03560238244141
2020-04-01 22:30:00,0.0,69.96785919823381
2020-04-01 22:45:00,0.0,71.3695700755658
2020-04-01 23:00:00,0.0,69.16220047439302
2020-04-01 23:15:00,0.0,53.72046323355874
2020-04-01 23:30:00,0.0,56.22558824426566
2020-04-01 23:45:00,0.0,55.519856945002466
2020-04-02 00:00:00,0.0,54.08848959256092
2020-04-02 00:15:00,0.0,53.58673584627353
2020-04-02 00:30:00,0.0,54.99993720954434
2020-04-02 00:45:00,0.0,53.10405880299102
2020-04-02 01:00:00,0.0,55.70252767577773
2020-04-02 01:15:00,0.0,53.11586035155486
2020-04-02 01:30:00,0.0,54.00965420116726
2020-04-02 01:45:00,0.0,56.39593982074647
2020-04-02 02:00:00,0.0,56.84428909148386
2020-04-02 02:15:00,0.0,55.821061216033264
2020-04-02 02:30:00,0.0,54.643628482896005
2020-04-02 02:45:00,0.0,55.50297012493285
2020-04-02 03:00:00,0.0,55.086384831998615
2020-04-02 03:15:00,0.0,54.468321195458785
2020-04-02 03:30:00,0.0,52.520119361986616
2020-04-02 03:45:00,0.0,55.837716491586654
2020-04-02 04:00:00,0.0,54.914969086497386
2020-04-02 04:15:00,0.0,57.544722455077235
2020-04-02 04:30:00,0.0,56.47014670465237
2020-04-02 04:45:00,0.0,55.460528870215526
2020-04-02 05:00:00,0.0,52.394137986349335
2020-04-02 05:15:00,5.710736119810714,74.12684431823925
2020-04-02 05:30:00,5.426855191006853,80.60332648433933
2020-04-02 05:45:00,5.907271852297344,85.27074174309251
2020-04-02 06:00:00,5.248983545154505,62.629706617702226
2020-04-02 06:15:00,22.766736586878867,120.10142976216214
2020-04-02 06:30:00,18.23446300088867,117.99090179808574
2020-04-02 06:45:00,21.666886460737334,121.33431097336492
2020-04-02 07:00:00,20.410789930694346,113.55446241293302
2020-04-02 07:15:00,22.88734260417413,269.7904256010308
2020-04-02 07:30:00,25.442288566825713,261.03612822071574
2020-04-02 07:45:00,27.939212990879632,285.79869191564126
2020-04-02 08:00:00,29.79583227842839,268.98912221458426
2020-04-02 08:15:00,23.36889027010888,237.7712193403133
2020-04-02 08:30:00,28.842303235306787,245.62441104620586
2020-04-02 08:45:00,29.316669180314868,244.95171219840762
2020-04-02 09:00:00,28.816050320919686,241.27721995967923
2020-04-02 09:15:00,25.34753823821483,221.08938467567552
2020-04-02 09:30:00,31.290914386742003,231.46731456439068
2020-04-02 09:45:00,34.88682867928115,229.08351550394744
2020-04-02 10:00:00,42.264242253866186,236.0409232344475
2020-04-02 10:15:00,52.62387120850061,241.93424624198698
2020-04-02 10:30:00,56.64497941207431,245.09461525035292
2020-04-02 10:45:00,64.46791651638874,239.09479989623125
2020-04-02 11:00:00,66.69745447467164,241.28636171687344
2020-04-02 11:15:00,59.99128855388596,267.3817793411662
2020-04-02 11:30:00,55.77307396194061,255.44558374267257
2020-04-02 11:45:00,65.90776418472129,251.62184243710735
2020-04-02 12:00:00,67.38586775500724,243.08228648835558
2020-04-02 12:15:00,82.77783565558089,238.2464974652941
2020-04-02 12:30:00,77.51370066493347,254.18193890958833
2020-04-02 12:45:00,95.79344876172983,237.7649896271143
2020-04-02 13:00:00,83.84922954346207,252.1814693746759
2020-04-02 13:15:00,97.4209607131333,235.06627953703855
2020-04-02 13:30:00,102.05110999361155,235.49252882168994
2020-04-02 13:45:00,102.92178712051278,236.92431272540807
2020-04-02 14:00:00,118.76249653607024,231.71495946310938
2020-04-02 14:15:00,104.42694027979601,245.40033656656536
2020-04-02 14:30:00,104.15644288220261,223.5223861359937
2020-04-02 14:45:00,109.17326858541048,238.99480358555863
2020-04-02 15:00:00,106.79661677643594,228.99493366229734
2020-04-02 15:15:00,115.02365901827214,240.88706862894213
2020-04-02 15:30:00,120.89627557498292,244.80648733912437
2020-04-02 15:45:00,101.5298693979295,248.2575611280741
2020-04-02 16:00:00,106.36652341451092,244.37506095171614
2020-04-02 16:15:00,69.68905083667714,173.05683508119094
2020-04-02 16:30:00,62.54230340880381,175.19183516710822
2020-04-02 16:45:00,68.67841182524748,176.8501943572481
2020-04-02 17:00:00,63.86936631731812,169.032580062466
2020-04-02 17:15:00,47.669603534768754,92.83600556109997
2020-04-02 17:30:00,37.110756616352155,92.0840708892262
2020-04-02 17:45:00,32.1766007150092,91.45020012300392
2020-04-02 18:00:00,26.44415324085107,92.07340289667158
2020-04-02 18:15:00,21.157630068079076,86.96028811338181
2020-04-02 18:30:00,15.91679171656374,103.1406180782589
2020-04-02 18:45:00,10.255333612276887,99.18992892803637
2020-04-02 19:00:00,7.30347534197123,99.10120363384733
2020-04-02 19:15:00,7.084632883591291,88.81410115230817
2020-04-02 19:30:00,7.269341686634968,91.5320494503385
2020-04-02 19:45:00,6.947466253387639,91.63824958783522
2020-04-02 20:00:00,6.891210787519434,88.6745231119285
2020-04-02 20:15:00,6.54801126422895,83.11574365947635
2020-04-02 20:30:00,7.109560580355329,85.30853053214383
2020-04-02 20:45:00,5.933010872696848,84.7663684519534
2020-04-02 21:00:00,6.328230910705057,82.55480554074289
2020-04-02 21:15:00,0.0,70.23098542260067
2020-04-02 21:30:00,0.0,76.18440424293038
2020-04-02 21:45:00,0.0,73.91474180659496
2020-04-02 22:00:00,0.0,72.99810922142393
2020-04-02 22:15:00,0.0,69.03933957952398
2020-04-02 22:30:00,0.0,69.36885451077622
2020-04-02 22:45:00,0.0,66.30451556980226
2020-04-02 23:00:00,0.0,67.3454207951128
2020-04-02 23:15:00,0.0,54.39622142168991
2020-04-02 23:30:00,0.0,54.62929436210129
2020-04-02 23:45:00,0.0,54.78937761271222
2020-04-03 00:00:00,0.0,53.046212917089974
2020-04-03 00:15:00,0.0,52.17752806413094
2020-04-03 00:30:00,0.0,57.30444720234563
2020-04-03 00:45:00,0.0,56.001665489926495
2020-04-03 01:00:00,0.0,54.838854574395796
2020-04-03 01:15:00,0.0,57.741201142897744
2020-04-03 01:30:00,0.0,58.48101012451439
2020-04-03 01:45:00,0.0,57.16187557601197
2020-04-03 02:00:00,0.0,51.9392994189252
2020-04-03 02:15:00,0.0,54.001331391900166
